,country,year,Inflation,Unemployment Rate,avg_wage,exchange_rate,old_age_dependency,pop_tertiary_ed,public_spend,working_age
310,Hungary,2004,6.74434679569463,5.82999992370605,21490.6683325556,202.745833,24.9,18.881723,0.527,68.6830300164042
311,Hungary,2003,4.66101694915256,5.78999996185303,20088.3335667608,224.306667,24.8,16.786734,0.5,68.5763953674565
312,Hungary,2002,5.26544821583986,5.6100001335144,18599.3426044854,257.886667,24.7,14.986973,0.504,68.4751850892986
313,Hungary,2001,9.11680911680913,5.67000007629395,17713.9492558374,286.49,24.7,14.780178,0.548,68.3486300669305
314,Hungary,2000,9.80361016908127,6.55999994277954,16462.6021061384,282.179167,24.5,14.693064,0.687,68.1847602063076
315,Ireland,2020,-0.334584625428444,5.61999988555908,50751.3923804161,0.875506,25.0,58.383801,1.5442777777777776,65.3674185721464
316,Ireland,2019,0.939044481054341,4.94999980926514,50447.9581379289,0.893276,23.6,55.44936,1.5442777777777776,65.3518361083703
317,Ireland,2018,0.488370168032449,5.73999977111816,49552.9862607009,0.846773,19.631578947368418,56.174488,1.5442777777777776,65.3677412978959
318,Ireland,2017,0.340531561461793,6.71000003814697,49194.6667553763,0.885206,22.4,53.473541,0.996,65.4271370414962
319,Ireland,2016,0.00830633773569926,8.36999988555908,48576.1930325078,0.903421,19.631578947368418,53.430691,1.228,65.4964124586964
320,Ireland,2015,-0.289879079012739,9.90999984741211,47926.2351539284,0.901296,22.3,52.004166,1.398,65.6133053826891
321,Ireland,2014,0.182542316627949,11.8599996566772,47981.406664507,0.752728,20.6,50.768299,2.019,65.8374664186815
322,Ireland,2013,0.508714869485436,13.7299995422363,48266.1960432386,0.752945,20.0,51.073551,2.413,66.1276897649647
323,Ireland,2012,1.69620897294545,15.4499998092651,49401.3812825716,0.778338,19.4,49.205013,2.657,66.5175347873401
324,Ireland,2011,2.5571888318692,15.3500003814697,49757.5205468858,0.718414,18.9,47.42931,2.802,67.0313459039872
325,Ireland,2010,-0.922095829024469,14.5299997329712,50349.6186589652,0.754309,18.5,48.32497,3.178,67.6655404463416
326,Ireland,2009,-4.47810339150477,12.6099996566772,50191.0806480324,0.716958,18.2,47.530376,2.528,68.3397762603965
327,Ireland,2008,4.06030495117353,6.76999998092651,46416.5333137634,0.679923,18.0,45.064747,1.385,68.8492041372821
328,Ireland,2007,4.89711564381346,4.98000001907349,44660.9331148073,0.729672,18.0,44.087189,0.999,69.0299146998452
329,Ireland,2006,3.93163989540532,4.40999984741211,43408.382970429,0.796433,18.0,42.462822,0.937,68.6405796081153
330,Ireland,2005,2.42969198392961,4.34000015258789,43042.7917098121,0.8038,18.0,40.673939,0.909,68.2531903153461
331,Ireland,2004,2.19962850718543,4.48999977111816,41499.8591948767,0.803922,18.2,39.63393,0.967,68.0236864145745
332,Ireland,2003,3.49048968029138,4.48000001907349,40141.8306228462,0.884048,18.4,37.062382,0.93,67.9238655297067
333,Ireland,2002,4.614733276884,4.21999979019165,38968.0393573658,1.057559,18.6,35.213902,0.871,67.7466549474204
334,Ireland,2001,4.87290487290487,3.6800000667572,38575.8948508008,1.116533,18.9,33.406429,0.748,67.3175906204984
335,Ireland,2000,5.59071729957807,4.32000017166138,37155.235995148,1.082705,18.0,29.803612,0.832,66.9435255398022
336,Iceland,2020,2.84792401518658,5.48000001907349,68118.9155210663,135.421712,26.6,38.304203,0.6054444444444445,66.7035054112023
337,Iceland,2019,3.01397179156056,3.50999999046326,71002.5174020138,122.606774,25.0,42.176826,0.6054444444444445,66.8228135279206
338,Iceland,2018,2.68291768267388,2.70000004768372,71756.601973718,108.300176,21.30526315789474,42.116936,0.6054444444444445,66.6955846247186
339,Iceland,2017,1.76041559180606,2.74000000953674,67897.2819241499,106.839572,23.7,42.677822,0.417,66.4177822300007
340,Iceland,2016,1.6969276199774,2.98000001907349,61991.1516507712,120.811548,21.30526315789474,40.021423,0.398,66.1836123242953
341,Iceland,2015,1.63305558181333,3.98000001907349,57496.5236548933,131.918708,23.1,37.672207,0.489,66.1206463977172
342,Iceland,2014,2.04461481539337,4.90000009536743,53931.1453329026,116.767353,22.0,38.405033,0.661,66.187812901866
343,Iceland,2013,3.8722792374824,5.38000011444092,53176.2012948351,122.179121,21.5,37.768463,0.851,66.3337070635002
344,Iceland,2012,5.18589988750705,6.0,52378.0326198194,125.082787,21.1,36.48513,1.175,66.5200188324504
345,Iceland,2011,4.00102664343116,7.03000020980835,52650.7545614979,115.95404,20.7,37.75489,1.354,66.7146273952936
346,Iceland,2010,5.39673113167484,7.55999994277954,50508.1994308566,122.241811,20.4,34.048439,1.451,66.9325627900542
347,Iceland,2009,12.0031298461743,7.21999979019165,49081.1866625024,123.638381,20.2,35.674942,1.544,67.2968059754915
348,Iceland,2008,12.6943942775878,2.95000004768372,57975.6714170623,87.947917,20.1,33.488125,0.305,67.527189323386
349,Iceland,2007,5.05155736492145,2.25,65398.880829955,64.055,20.0,32.848091,0.18,67.3450654273399
350,Iceland,2006,6.68707906136661,2.82999992370605,63492.2702863938,70.18,20.0,33.354519,0.197,66.8369631053643
351,Iceland,2005,3.98704782806592,2.54999995231628,60319.1164321304,62.981667,20.0,34.525562,0.297,66.2114890777599
352,Iceland,2004,3.15819324298464,4.03000020980835,55977.2707376187,70.191667,20.0,31.59227,0.439,65.7549207914351
353,Iceland,2003,2.0556632975374,4.0,52789.3216503329,76.708983,20.0,30.156946,0.448,65.4882875912711
354,Iceland,2002,5.1970223021663,2.99000000953674,54164.8912146127,91.661667,20.1,36.615101499999994,0.326,65.3066264138344
355,Iceland,2001,6.40508550386865,1.87000000476837,52651.7443085075,97.424603,20.1,36.615101499999994,0.182,65.2194967891357
