year,unitid,inst_name,state_abbr,level_of_study,enrollment_fall
"2020","234085","Virginia Military Institute","VA","Undergraduate","1698"
"2020","233921","Virginia Polytechnic Institute and State University","VA","Graduate","7004"
"2020","233921","Virginia Polytechnic Institute and State University","VA","Undergraduate","30020"
"2020","234155","Virginia State University","VA","Graduate","361"
"2020","234155","Virginia State University","VA","Undergraduate","3659"
"2020","234164","Virginia Union University","VA","Graduate","307"
"2020","234164","Virginia Union University","VA","Undergraduate","1209"
"2020","490106","Virginia University of Integrative Medicine","VA","Graduate","362"
"2020","234137","Virginia University of Lynchburg","VA","Graduate","122"
"2020","234137","Virginia University of Lynchburg","VA","Undergraduate","122"
"2020","234173","Virginia Wesleyan University","VA","Graduate","73"
"2020","234173","Virginia Wesleyan University","VA","Undergraduate","1274"
"2020","234207","Washington and Lee University","VA","Graduate","361"
"2020","234207","Washington and Lee University","VA","Undergraduate","1822"
"2020","231624","William & Mary","VA","Graduate","2703"
"2020","231624","William & Mary","VA","Undergraduate","6236"
"2020","245883","Antioch University-Seattle","WA","Graduate","636"
"2020","245883","Antioch University-Seattle","WA","Undergraduate","99"
"2020","235547","Bastyr University","WA","Graduate","795"
"2020","235547","Bastyr University","WA","Undergraduate","109"
"2020","234669","Bellevue College","WA","Undergraduate","12286"
"2020","234696","Bellingham Technical College","WA","Undergraduate","1848"
"2020","439190","Cascadia College","WA","Undergraduate","2597"
"2020","234827","Central Washington University","WA","Graduate","656"
"2020","234827","Central Washington University","WA","Undergraduate","10518"
"2020","234845","Centralia College","WA","Undergraduate","2314"
"2020","102845","Charter College","WA","Undergraduate","2120"
"2020","234915","City University of Seattle","WA","Graduate","1061"
"2020","234915","City University of Seattle","WA","Undergraduate","991"
"2020","234933","Clark College","WA","Undergraduate","7665"
"2020","234951","Clover Park Technical College","WA","Undergraduate","3591"
"2020","234979","Columbia Basin College","WA","Undergraduate","6745"
"2020","235024","Cornish College of the Arts","WA","Undergraduate","482"
"2020","443410","DigiPen Institute of Technology","WA","Graduate","59"
"2020","443410","DigiPen Institute of Technology","WA","Undergraduate","1061"
"2020","235097","Eastern Washington University","WA","Graduate","2057"
"2020","235097","Eastern Washington University","WA","Undergraduate","10292"
"2020","235103","Edmonds Community College","WA","Undergraduate","6545"
"2020","443049","Faith International University","WA","Graduate","176"
"2020","443049","Faith International University","WA","Undergraduate","142"
"2020","235316","Gonzaga University","WA","Graduate","2443"
"2020","235316","Gonzaga University","WA","Undergraduate","4852"
"2020","235334","Grays Harbor College","WA","Undergraduate","1553"
"2020","235343","Green River College","WA","Undergraduate","7493"
"2020","235422","Heritage University","WA","Graduate","187"
"2020","235422","Heritage University","WA","Undergraduate","812"
"2020","235431","Highline College","WA","Undergraduate","5829"
"2020","235699","Lake Washington Institute of Technology","WA","Undergraduate","3319"
"2020","235750","Lower Columbia College","WA","Undergraduate","2325"
"2020","236072","North Seattle College","WA","Undergraduate","5240"
"2020","377546","Northwest College of Art & Design","WA","Undergraduate","101"
"2020","380377","Northwest Indian College","WA","Undergraduate","555"
"2020","236133","Northwest University","WA","Graduate","346"
"2020","236133","Northwest University","WA","Undergraduate","838"
"2020","487603","Northwest University-College of Adult and Professional Studies","WA","Graduate","171"
"2020","487603","Northwest University-College of Adult and Professional Studies","WA","Undergraduate","1044"
"2020","236188","Olympic College","WA","Undergraduate","5357"
"2020","236230","Pacific Lutheran University","WA","Graduate","363"
"2020","236230","Pacific Lutheran University","WA","Undergraduate","2544"
"2020","455406","Pacific Northwest University of Health Sciences","WA","Graduate","573"
"2020","236258","Peninsula College","WA","Undergraduate","1727"
"2020","235237","Pierce College-Fort Steilacoom","WA","Undergraduate","8329"
"2020","236382","Renton Technical College","WA","Undergraduate","3214"
"2020","236452","Saint Martin's University","WA","Graduate","244"
"2020","236452","Saint Martin's University","WA","Undergraduate","1394"
"2020","236513","Seattle Central College","WA","Undergraduate","5763"
"2020","488448","Seattle Film Institute","WA","Graduate","23"
"2020","488448","Seattle Film Institute","WA","Undergraduate","73"
"2020","439914","Seattle Institute of East Asian Medicine","WA","Graduate","31"
"2020","236577","Seattle Pacific University","WA","Graduate","899"
"2020","236577","Seattle Pacific University","WA","Undergraduate","2702"
"2020","236595","Seattle University","WA","Graduate","2806"
"2020","236595","Seattle University","WA","Undergraduate","4244"
"2020","236638","Skagit Valley College","WA","Undergraduate","4227"
"2020","236504","South Seattle College","WA","Undergraduate","5324"
"2020","236692","Spokane Community College","WA","Undergraduate","7081"
"2020","236708","Spokane Falls Community College","WA","Undergraduate","4189"
"2020","236753","Tacoma Community College","WA","Undergraduate","5823"
"2020","235167","The Evergreen State College","WA","Graduate","201"
"2020","235167","The Evergreen State College","WA","Undergraduate","2080"
"2020","441131","The Seattle School of Theology & Psychology","WA","Graduate","266"
"2020","432223","University of Phoenix-Washington","WA","Undergraduate","11"
"2020","236328","University of Puget Sound","WA","Graduate","232"
"2020","236328","University of Puget Sound","WA","Undergraduate","1898"
"2020","377555","University of Washington-Bothell Campus","WA","Graduate","645"
"2020","377555","University of Washington-Bothell Campus","WA","Undergraduate","5659"
"2020","236948","University of Washington-Seattle Campus","WA","Graduate","15905"
"2020","236948","University of Washington-Seattle Campus","WA","Undergraduate","32244"
"2020","377564","University of Washington-Tacoma Campus","WA","Graduate","797"
"2020","377564","University of Washington-Tacoma Campus","WA","Undergraduate","4567"
"2020","236887","Walla Walla Community College","WA","Undergraduate","2940"
"2020","236896","Walla Walla University","WA","Graduate","192"
"2020","236896","Walla Walla University","WA","Undergraduate","1545"
"2020","236939","Washington State University","WA","Graduate","5689"
"2020","236939","Washington State University","WA","Undergraduate","25470"
"2020","236975","Wenatchee Valley College","WA","Undergraduate","3090"
"2020","237011","Western Washington University","WA","Graduate","1003"
"2020","237011","Western Washington University","WA","Undergraduate","14194"
"2020","237039","Whatcom Community College","WA","Undergraduate","2719"
"2020","237057","Whitman College","WA","Undergraduate","1360"
"2020","237066","Whitworth University","WA","Graduate","388"
"2020","237066","Whitworth University","WA","Undergraduate","2368"
"2020","475200","Whitworth University-Adult Degree Programs","WA","Undergraduate","262"
"2020","237109","Yakima Valley College","WA","Undergraduate","3954"
"2019","488031","Abraham Lincoln University","CA","Graduate","171"
"2019","488031","Abraham Lincoln University","CA","Undergraduate","54"
"2019","457271","Academy for Jewish Religion-California","CA","Graduate","60"
"2019","108232","Academy of Art University","CA","Graduate","3118"
"2019","108232","Academy of Art University","CA","Undergraduate","6694"
"2019","108269","Academy of Chinese Culture and Health Sciences","CA","Graduate","133"
"2019","384306","Acupuncture and Integrative Medicine College-Berkeley","CA","Graduate","93"
"2019","487995","Alhambra Medical University","CA","Graduate","106"
"2019","487995","Alhambra Medical University","CA","Undergraduate","63"
"2019","110468","Alliant International University-San Diego","CA","Graduate","2905"
"2019","110468","Alliant International University-San Diego","CA","Undergraduate","631"
"2019","490081","America Evangelical University","CA","Graduate","73"
"2019","490081","America Evangelical University","CA","Undergraduate","35"
"2019","108861","American Baptist Seminary of the West","CA","Graduate","39"
"2019","109086","American Conservatory Theater","CA","Graduate","34"
"2019","109086","American Conservatory Theater","CA","Undergraduate","9"
"2019","108870","American Film Institute Conservatory","CA","Graduate","334"
"2019","116846","American Jewish University","CA","Graduate","75"
"2019","116846","American Jewish University","CA","Undergraduate","33"
"2019","461263","American Medical Sciences Center","CA","Undergraduate","64"
"2019","433004","American University of Health Sciences","CA","Graduate","25"
"2019","433004","American University of Health Sciences","CA","Undergraduate","359"
"2019","457299","Angeles College","CA","Undergraduate","267"
"2019","109350","Antelope Valley College","CA","Undergraduate","13909"
"2019","245838","Antioch University-Los Angeles","CA","Graduate","627"
"2019","245838","Antioch University-Los Angeles","CA","Undergraduate","165"
"2019","245847","Antioch University-Santa Barbara","CA","Graduate","247"
"2019","245847","Antioch University-Santa Barbara","CA","Undergraduate","78"
"2019","109651","Art Center College of Design","CA","Graduate","273"
"2019","109651","Art Center College of Design","CA","Undergraduate","2062"
"2019","154022","Ashford University","CA","Graduate","5706"
"2019","154022","Ashford University","CA","Undergraduate","26914"
"2019","444325","ATI College-Norwalk","CA","Undergraduate","23"
"2019","109785","Azusa Pacific University","CA","Graduate","4161"
"2019","109785","Azusa Pacific University","CA","Undergraduate","5136"
"2019","109819","Bakersfield College","CA","Undergraduate","26380"
"2019","461643","Bergin University of Canine Studies","CA","Graduate","23"
"2019","461643","Bergin University of Canine Studies","CA","Undergraduate","36"
"2019","262022","Bethel Seminary-San Diego","CA","Graduate","47"
"2019","110060","Bethesda University","CA","Graduate","139"
"2019","110060","Bethesda University","CA","Undergraduate","258"
"2019","475635","Beverly Hills Design Institute","CA","Undergraduate","16"
"2019","110097","Biola University","CA","Graduate","2060"
"2019","110097","Biola University","CA","Undergraduate","4043"
"2019","262086","Brandman University","CA","Graduate","4171"
"2019","262086","Brandman University","CA","Undergraduate","6060"
"2019","433420","California Aeronautical University","CA","Graduate","6"
"2019","433420","California Aeronautical University","CA","Undergraduate","224"
"2019","110361","California Baptist University","CA","Graduate","2855"
"2019","110361","California Baptist University","CA","Undergraduate","8190"
"2019","110918","California Christian College","CA","Undergraduate","11"
"2019","110370","California College of the Arts","CA","Graduate","394"
"2019","110370","California College of the Arts","CA","Undergraduate","1466"
"2019","485263","California College San Diego","CA","Undergraduate","536"
"2019","478634","California College San Diego","CA","Undergraduate","250"
"2019","111045","California Graduate School of Theology","CA","Graduate","14"
"2019","111045","California Graduate School of Theology","CA","Undergraduate","18"
"2019","488572","California Health Sciences University","CA","Graduate","260"
"2019","487649","California Institute of Advanced Management","CA","Graduate","151"
"2019","110316","California Institute of Integral Studies","CA","Graduate","1407"
"2019","110316","California Institute of Integral Studies","CA","Undergraduate","69"
"2019","110404","California Institute of Technology","CA","Graduate","1299"
"2019","110404","California Institute of Technology","CA","Undergraduate","938"
"2019","111081","California Institute of the Arts","CA","Graduate","499"
"2019","111081","California Institute of the Arts","CA","Undergraduate","1021"
"2019","485546","California Intercontinental University","CA","Graduate","282"
"2019","485546","California Intercontinental University","CA","Undergraduate","130"
"2019","483586","California International Business University","CA","Graduate","19"
"2019","483586","California International Business University","CA","Undergraduate","15"
"2019","486488","California Jazz Conservatory","CA","Undergraduate","47"
"2019","110413","California Lutheran University","CA","Graduate","1225"
"2019","110413","California Lutheran University","CA","Undergraduate","3078"
"2019","480781","California Miramar University","CA","Graduate","113"
"2019","480781","California Miramar University","CA","Undergraduate","86"
"2019","110422","California Polytechnic State University-San Luis Obispo","CA","Graduate","923"
"2019","110422","California Polytechnic State University-San Luis Obispo","CA","Undergraduate","20503"
"2019","110529","California State Polytechnic University-Pomona","CA","Graduate","1604"
"2019","110529","California State Polytechnic University-Pomona","CA","Undergraduate","26454"
"2019","111188","California State University Maritime Academy","CA","Graduate","30"
"2019","111188","California State University Maritime Academy","CA","Undergraduate","911"
"2019","110486","California State University-Bakersfield","CA","Graduate","1550"
"2019","110486","California State University-Bakersfield","CA","Undergraduate","9981"
"2019","441937","California State University-Channel Islands","CA","Graduate","413"
"2019","441937","California State University-Channel Islands","CA","Undergraduate","7112"
"2019","110538","California State University-Chico","CA","Graduate","946"
"2019","110538","California State University-Chico","CA","Undergraduate","16164"
"2019","110547","California State University-Dominguez Hills","CA","Graduate","2612"
"2019","110547","California State University-Dominguez Hills","CA","Undergraduate","15365"
"2019","110574","California State University-East Bay","CA","Graduate","2862"
"2019","110574","California State University-East Bay","CA","Undergraduate","13202"
"2019","110556","California State University-Fresno","CA","Graduate","2757"
"2019","110556","California State University-Fresno","CA","Undergraduate","21541"
"2019","110565","California State University-Fullerton","CA","Graduate","5110"
"2019","110565","California State University-Fullerton","CA","Undergraduate","35335"
"2019","110583","California State University-Long Beach","CA","Graduate","5620"
"2019","110583","California State University-Long Beach","CA","Undergraduate","33054"
"2019","110592","California State University-Los Angeles","CA","Graduate","3874"
"2019","110592","California State University-Los Angeles","CA","Undergraduate","22797"
"2019","409698","California State University-Monterey Bay","CA","Graduate","861"
"2019","409698","California State University-Monterey Bay","CA","Undergraduate","6789"
"2019","110608","California State University-Northridge","CA","Graduate","5111"
"2019","110608","California State University-Northridge","CA","Undergraduate","34799"
"2019","110617","California State University-Sacramento","CA","Graduate","3173"
"2019","110617","California State University-Sacramento","CA","Undergraduate","28819"
"2019","110510","California State University-San Bernardino","CA","Graduate","2356"
"2019","110510","California State University-San Bernardino","CA","Undergraduate","18282"
"2019","366711","California State University-San Marcos","CA","Graduate","1216"
"2019","366711","California State University-San Marcos","CA","Undergraduate","14837"
"2019","110495","California State University-Stanislaus","CA","Graduate","1251"
"2019","110495","California State University-Stanislaus","CA","Undergraduate","9723"
"2019","111391","California Western School of Law","CA","Graduate","793"
"2019","433013","Career Networks Institute","CA","Undergraduate","385"
"2019","111638","Casa Loma College-Van Nuys","CA","Undergraduate","162"
"2019","439367","CBD College","CA","Undergraduate","788"
"2019","489353","Chamberlain University-California","CA","Undergraduate","255"
"2019","111948","Chapman University","CA","Graduate","2345"
"2019","111948","Chapman University","CA","Undergraduate","7505"
"2019","111966","Charles R Drew University of Medicine and Science","CA","Graduate","550"
"2019","111966","Charles R Drew University of Medicine and Science","CA","Undergraduate","198"
"2019","112127","Church Divinity School of the Pacific","CA","Graduate","75"
"2019","112251","Claremont Graduate University","CA","Graduate","1950"
"2019","488387","Claremont Lincoln University","CA","Graduate","254"
"2019","112260","Claremont McKenna College","CA","Graduate","3"
"2019","112260","Claremont McKenna College","CA","Undergraduate","1343"
"2019","124283","Claremont School of Theology","CA","Graduate","331"
"2019","112394","Cogswell College","CA","Graduate","10"
"2019","112394","Cogswell College","CA","Undergraduate","542"
"2019","112570","Columbia College Hollywood","CA","Undergraduate","870"
"2019","112075","Concordia University-Irvine","CA","Graduate","2173"
"2019","112075","Concordia University-Irvine","CA","Undergraduate","1738"
"2019","113236","Cypress College","CA","Undergraduate","15679"
"2019","113537","Dell'Arte International School of Physical Theatre","CA","Graduate","13"
"2019","113537","Dell'Arte International School of Physical Theatre","CA","Undergraduate","18"
"2019","113582","Design Institute of San Diego","CA","Undergraduate","121"
"2019","482431","DeVry University-California","CA","Graduate","396"
"2019","482431","DeVry University-California","CA","Undergraduate","1683"
"2019","113704","Dominican School of Philosophy & Theology","CA","Graduate","67"
"2019","113698","Dominican University of California","CA","Graduate","418"
"2019","113698","Dominican University of California","CA","Undergraduate","1460"
"2019","122117","Dongguk University-Los Angeles","CA","Graduate","115"
"2019","122117","Dongguk University-Los Angeles","CA","Undergraduate","16"
"2019","114114","Emperor's College of Traditional Oriental Medicine","CA","Graduate","237"
"2019","114123","Empire College","CA","Graduate","72"
"2019","114123","Empire College","CA","Undergraduate","299"
"2019","124487","Epic Bible College","CA","Graduate","27"
"2019","124487","Epic Bible College","CA","Undergraduate","118"
"2019","114433","Feather River Community College District","CA","Undergraduate","2058"
"2019","114354","FIDM-Fashion Institute of Design & Merchandising-Los Angeles","CA","Graduate","32"
"2019","114354","FIDM-Fashion Institute of Design & Merchandising-Los Angeles","CA","Undergraduate","2195"
"2019","114390","FIDM-Fashion Institute of Design & Merchandising-San Francisco","CA","Undergraduate","188"
"2019","114549","Fielding Graduate University","CA","Graduate","981"
"2019","114585","Five Branches University","CA","Graduate","353"
"2019","114716","Foothill College","CA","Undergraduate","15123"
"2019","114734","Franciscan School of Theology","CA","Graduate","54"
"2019","372073","Fremont College","CA","Undergraduate","191"
"2019","114813","Fresno Pacific University","CA","Graduate","1353"
"2019","114813","Fresno Pacific University","CA","Undergraduate","2947"
"2019","114840","Fuller Theological Seminary","CA","Graduate","2265"
"2019","115010","Glendale Career College","CA","Undergraduate","611"
"2019","449384","Gnomon","CA","Undergraduate","399"
"2019","115083","Golden Gate University-San Francisco","CA","Graduate","1921"
"2019","115083","Golden Gate University-San Francisco","CA","Undergraduate","511"
"2019","481058","Grace Mission University","CA","Graduate","126"
"2019","481058","Grace Mission University","CA","Undergraduate","121"
"2019","115214","Graduate Theological Union","CA","Graduate","197"
"2019","459213","Gurnick Academy of Medical Arts","CA","Undergraduate","2042"
"2019","115409","Harvey Mudd College","CA","Undergraduate","904"
"2019","485403","High Tech High Graduate School of Education","CA","Graduate","59"
"2019","115728","Holy Names University","CA","Graduate","297"
"2019","115728","Holy Names University","CA","Undergraduate","669"
"2019","457086","Homestead Schools","CA","Undergraduate","182"
"2019","120537","Hope International University","CA","Graduate","497"
"2019","120537","Hope International University","CA","Undergraduate","633"
"2019","115755","Humboldt State University","CA","Graduate","600"
"2019","115755","Humboldt State University","CA","Undergraduate","6580"
"2019","115773","Humphreys University-Stockton and Modesto Campuses","CA","Graduate","177"
"2019","115773","Humphreys University-Stockton and Modesto Campuses","CA","Undergraduate","309"
"2019","486965","Hussian College-Los Angeles","CA","Graduate","13"
"2019","486965","Hussian College-Los Angeles","CA","Undergraduate","320"
"2019","489335","Institute of Buddhist Studies","CA","Graduate","23"
"2019","116226","Interior Designers Institute","CA","Undergraduate","139"
"2019","485519","International Sports Sciences Association","CA","Undergraduate","379"
"2019","443128","International Technological University","CA","Graduate","532"
"2019","441238","Irell & Manella Graduate School of Biological Sciences at City of Hope","CA","Graduate","91"
"2019","116712","John F. Kennedy University","CA","Graduate","752"
"2019","116712","John F. Kennedy University","CA","Undergraduate","373"
"2019","462354","John Paul the Great Catholic University","CA","Graduate","6"
"2019","462354","John Paul the Great Catholic University","CA","Undergraduate","272"
"2019","440031","Keck Graduate Institute","CA","Graduate","580"
"2019","117627","La Sierra University","CA","Graduate","413"
"2019","117627","La Sierra University","CA","Undergraduate","1746"
"2019","117168","Laguna College of Art and Design","CA","Graduate","50"
"2019","117168","Laguna College of Art and Design","CA","Undergraduate","784"
"2019","454786","Laurus College","CA","Undergraduate","878"
"2019","117520","Life Chiropractic College West","CA","Graduate","600"
"2019","117104","Life Pacific University","CA","Graduate","93"
"2019","117104","Life Pacific University","CA","Undergraduate","459"
"2019","117548","Lincoln Law School of Sacramento","CA","Graduate","207"
"2019","117557","Lincoln University","CA","Graduate","380"
"2019","117557","Lincoln University","CA","Undergraduate","95"
"2019","117636","Loma Linda University","CA","Graduate","3270"
"2019","117636","Loma Linda University","CA","Undergraduate","1192"
"2019","490124","Los Angeles Academy of Figurative Art","CA","Undergraduate","6"
"2019","446385","Los Angeles College of Music","CA","Undergraduate","288"
"2019","436429","Los Angeles Film School","CA","Undergraduate","5151"
"2019","474863","Los Angeles Pacific University","CA","Graduate","334"
"2019","474863","Los Angeles Pacific University","CA","Undergraduate","1619"
"2019","117946","Loyola Marymount University","CA","Graduate","3044"
"2019","117946","Loyola Marymount University","CA","Undergraduate","6778"
"2019","123943","Marshall B Ketchum University","CA","Graduate","739"
"2019","118541","Marymount California University","CA","Graduate","45"
"2019","118541","Marymount California University","CA","Undergraduate","602"
"2019","476595","Medical Allied Career Center","CA","Undergraduate","70"
"2019","118693","Menlo College","CA","Undergraduate","894"
"2019","491808","Meridian University","CA","Graduate","113"
"2019","119058","Middlebury Institute of International Studies at Monterey","CA","Graduate","680"
"2019","119058","Middlebury Institute of International Studies at Monterey","CA","Undergraduate","8"
"2019","118888","Mills College","CA","Graduate","399"
"2019","118888","Mills College","CA","Undergraduate","723"
"2019","118912","MiraCosta College","CA","Undergraduate","12992"
"2019","118976","Modesto Junior College","CA","Undergraduate","18068"
"2019","119173","Mount Saint Mary's University","CA","Graduate","617"
"2019","119173","Mount Saint Mary's University","CA","Undergraduate","2238"
"2019","119270","Musicians Institute","CA","Undergraduate","1022"
"2019","119605","National University","CA","Graduate","9314"
"2019","119605","National University","CA","Undergraduate","7356"
"2019","119678","Naval Postgraduate School","CA","Graduate","2841"
"2019","461148","New York Film Academy","CA","Graduate","580"
"2019","461148","New York Film Academy","CA","Undergraduate","1312"
"2019","119775","Newschool of Architecture and Design","CA","Graduate","103"
"2019","119775","Newschool of Architecture and Design","CA","Undergraduate","394"
"2019","444130","Northcentral University","CA","Graduate","11058"
"2019","444130","Northcentral University","CA","Undergraduate","165"
"2019","120166","Northwestern Polytechnic University","CA","Graduate","19"
"2019","120166","Northwestern Polytechnic University","CA","Undergraduate","11"
"2019","120184","Notre Dame de Namur University","CA","Graduate","568"
"2019","120184","Notre Dame de Namur University","CA","Undergraduate","795"
"2019","120254","Occidental College","CA","Undergraduate","1985"
"2019","120403","Otis College of Art and Design","CA","Graduate","58"
"2019","120403","Otis College of Art and Design","CA","Undergraduate","1125"
"2019","378576","Pacific College of Oriental Medicine-San Diego","CA","Graduate","851"
"2019","378576","Pacific College of Oriental Medicine-San Diego","CA","Undergraduate","185"
"2019","422695","Pacific College","CA","Undergraduate","255"
"2019","120768","Pacific Oaks College","CA","Graduate","669"
"2019","120768","Pacific Oaks College","CA","Undergraduate","494"
"2019","120795","Pacific School of Religion","CA","Graduate","98"
"2019","120838","Pacific States University","CA","Graduate","25"
"2019","120838","Pacific States University","CA","Undergraduate","3"
"2019","120865","Pacific Union College","CA","Graduate","3"
"2019","120865","Pacific Union College","CA","Undergraduate","906"
"2019","115746","Pacifica Graduate Institute","CA","Graduate","829"
"2019","120698","Palo Alto University","CA","Graduate","1007"
"2019","120698","Palo Alto University","CA","Undergraduate","68"
"2019","121628","Pardee RAND Graduate School","CA","Graduate","108"
"2019","439871","PCI College","CA","Undergraduate","114"
"2019","121150","Pepperdine University","CA","Graduate","5241"
"2019","121150","Pepperdine University","CA","Undergraduate","3583"
"2019","121257","Pitzer College","CA","Undergraduate","1086"
"2019","490878","Platt College-Anaheim","CA","Undergraduate","459"
"2019","260789","Platt College-Los Angeles","CA","Undergraduate","727"
"2019","432384","Platt College-Ontario","CA","Undergraduate","572"
"2019","480204","Platt College-Riverside","CA","Undergraduate","473"
"2019","121275","Platt College-San Diego","CA","Undergraduate","115"
"2019","121309","Point Loma Nazarene University","CA","Graduate","1364"
"2019","121309","Point Loma Nazarene University","CA","Undergraduate","3203"
"2019","121345","Pomona College","CA","Undergraduate","1637"
"2019","490045","Presbyterian Theological Seminary in America","CA","Graduate","128"
"2019","490045","Presbyterian Theological Seminary in America","CA","Undergraduate","46"
"2019","486433","Presidio Graduate School","CA","Graduate","120"
"2019","455770","Providence Christian College","CA","Undergraduate","151"
"2019","492209","Reiss-Davis Graduate Center","CA","Graduate","44"
"2019","121886","Rio Hondo College","CA","Undergraduate","19358"
"2019","447458","SAE Expression College","CA","Undergraduate","583"
"2019","123554","Saint Mary's College of California","CA","Graduate","1046"
"2019","123554","Saint Mary's College of California","CA","Undergraduate","2646"
"2019","122296","Samuel Merritt University","CA","Graduate","1261"
"2019","122296","Samuel Merritt University","CA","Undergraduate","768"
"2019","112084","San Diego Christian College","CA","Graduate","63"
"2019","112084","San Diego Christian College","CA","Undergraduate","488"
"2019","493512","San Diego Global Knowledge University","CA","Graduate","3"
"2019","493512","San Diego Global Knowledge University","CA","Undergraduate","77"
"2019","122375","San Diego Mesa College","CA","Undergraduate","20712"
"2019","122409","San Diego State University","CA","Graduate","4696"
"2019","122409","San Diego State University","CA","Undergraduate","30848"
"2019","122454","San Francisco Art Institute","CA","Graduate","112"
"2019","122454","San Francisco Art Institute","CA","Undergraduate","220"
"2019","122506","San Francisco Conservatory of Music","CA","Graduate","219"
"2019","122506","San Francisco Conservatory of Music","CA","Undergraduate","233"
"2019","122597","San Francisco State University","CA","Graduate","3108"
"2019","122597","San Francisco State University","CA","Undergraduate","25924"
"2019","122649","San Joaquin College of Law","CA","Graduate","171"
"2019","122685","San Joaquin Valley College-Visalia","CA","Undergraduate","6621"
"2019","122755","San Jose State University","CA","Graduate","8180"
"2019","122755","San Jose State University","CA","Undergraduate","27905"
"2019","121619","Santa Ana College","CA","Undergraduate","27052"
"2019","122834","Santa Barbara Business College-Bakersfield","CA","Graduate","1"
"2019","122834","Santa Barbara Business College-Bakersfield","CA","Undergraduate","308"
"2019","122852","Santa Barbara Business College-Santa Maria","CA","Undergraduate","89"
"2019","122931","Santa Clara University","CA","Graduate","2975"
"2019","122931","Santa Clara University","CA","Undergraduate","5694"
"2019","122977","Santa Monica College","CA","Undergraduate","27497"
"2019","123095","Saybrook University","CA","Graduate","688"
"2019","123165","Scripps College","CA","Graduate","20"
"2019","123165","Scripps College","CA","Undergraduate","1089"
"2019","123280","Shasta Bible College and Graduate School","CA","Graduate","12"
"2019","123280","Shasta Bible College and Graduate School","CA","Undergraduate","29"
"2019","123299","Shasta College","CA","Undergraduate","9307"
"2019","123457","Simpson University","CA","Graduate","152"
"2019","123457","Simpson University","CA","Undergraduate","702"
"2019","123509","Skyline College","CA","Undergraduate","8803"
"2019","110778","Sofia University","CA","Graduate","1340"
"2019","110778","Sofia University","CA","Undergraduate","9"
"2019","399911","Soka University of America","CA","Graduate","13"
"2019","399911","Soka University of America","CA","Undergraduate","406"
"2019","123563","Solano Community College","CA","Undergraduate","9330"
"2019","123572","Sonoma State University","CA","Graduate","744"
"2019","123572","Sonoma State University","CA","Undergraduate","8143"
"2019","123633","South Baylo University","CA","Graduate","338"
"2019","123952","Southern California Institute of Architecture","CA","Graduate","257"
"2019","123952","Southern California Institute of Architecture","CA","Undergraduate","240"
"2019","399869","Southern California Institute of Technology","CA","Undergraduate","607"
"2019","117575","Southern California Seminary","CA","Graduate","133"
"2019","117575","Southern California Seminary","CA","Undergraduate","43"
"2019","117672","Southern California University of Health Sciences","CA","Graduate","640"
"2019","117672","Southern California University of Health Sciences","CA","Undergraduate","746"
"2019","490063","Southern States University","CA","Graduate","311"
"2019","490063","Southern States University","CA","Undergraduate","94"
"2019","123970","Southwestern Law School","CA","Graduate","819"
"2019","123855","St John's Seminary","CA","Graduate","104"
"2019","446561","Stanbridge University","CA","Graduate","193"
"2019","446561","Stanbridge University","CA","Undergraduate","1171"
"2019","243744","Stanford University","CA","Graduate","10253"
"2019","243744","Stanford University","CA","Undergraduate","6996"
"2019","123916","Starr King School for the Ministry","CA","Graduate","88"
"2019","447953","SUM Bible College and Theological Seminary","CA","Graduate","167"
"2019","447953","SUM Bible College and Theological Seminary","CA","Undergraduate","459"
"2019","488800","Teachers College of San Joaquin","CA","Graduate","260"
"2019","488800","Teachers College of San Joaquin","CA","Undergraduate","588"
"2019","455433","The Chicago School of Professional Psychology at Irvine","CA","Graduate","454"
"2019","455664","The Chicago School of Professional Psychology at Los Angeles","CA","Graduate","2819"
"2019","455664","The Chicago School of Professional Psychology at Los Angeles","CA","Undergraduate","180"
"2019","491190","The Chicago School of Professional Psychology at San Diego","CA","Graduate","101"
"2019","117751","The Master's University and Seminary","CA","Graduate","701"
"2019","117751","The Master's University and Seminary","CA","Undergraduate","1305"
"2019","475228","The Santa Barbara and Ventura Colleges of Law at Santa Barbara","CA","Graduate","81"
"2019","125037","The Santa Barbara and Ventura Colleges of Law at Ventura","CA","Graduate","187"
"2019","126012","The Wright Institute","CA","Graduate","487"
"2019","124292","Thomas Aquinas College","CA","Undergraduate","439"
"2019","126049","Thomas Jefferson School of Law","CA","Graduate","219"
"2019","459736","Touro University California","CA","Graduate","1378"
"2019","459727","Touro University Worldwide","CA","Graduate","1414"
"2019","459727","Touro University Worldwide","CA","Undergraduate","526"
"2019","450979","Trident University International","CA","Graduate","2332"
"2019","450979","Trident University International","CA","Undergraduate","4966"
"2019","123448","Trinity Law School","CA","Graduate","326"
"2019","447050","United States University","CA","Graduate","1140"
"2019","447050","United States University","CA","Undergraduate","103"
"2019","459204","Unitek College","CA","Undergraduate","2147"
"2019","442930","University of Antelope Valley","CA","Graduate","52"
"2019","442930","University of Antelope Valley","CA","Undergraduate","762"
"2019","110635","University of California-Berkeley","CA","Graduate","11837"
"2019","110635","University of California-Berkeley","CA","Undergraduate","31348"
"2019","110644","University of California-Davis","CA","Graduate","7652"
"2019","110644","University of California-Davis","CA","Undergraduate","30982"
"2019","110398","University of California-Hastings College of Law","CA","Graduate","979"
